,C,D,L,uid,_destination_path,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
452,0.0,0.0,1.0,479.0,/tmpdir/job/37847.479,Neither,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
453,0.0,0.0,1.0,480.0,/tmpdir/job/37847.480,Both,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
454,0.002461119386,1.0265616e-05,0.9975130239999999,481.0,/tmpdir/job/37847.481,Defector,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
455,0.000646214622,2.7718997000000002e-05,0.9993219040000001,482.0,/tmpdir/job/37847.482,Loner,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
456,0.002506206744,1.0316491e-05,0.9974677459999999,483.0,/tmpdir/job/37847.483,Neither,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
457,0.000663490786,3.1263904e-05,0.9993013239999998,484.0,/tmpdir/job/37847.484,Both,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
458,0.158959281122,0.08250088742240001,0.7585314818080002,485.0,/tmpdir/job/37847.485,Defector,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
459,0.082738166625,0.057993880232,0.8592619737459999,486.0,/tmpdir/job/37847.486,Loner,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
460,0.12693925871300005,0.08624803485900001,0.7867983584930002,487.0,/tmpdir/job/37847.487,Neither,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
461,0.037616039711000006,0.020683272067000002,0.9416967369499999,488.0,/tmpdir/job/37847.488,Both,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
462,0.134717174674,0.11273753905840002,0.752538674743,489.0,/tmpdir/job/37847.489,Defector,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
463,0.09048792477300001,0.10007771093199999,0.8094279843450003,490.0,/tmpdir/job/37847.490,Loner,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
