,C,D,L,_destination_path,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
903,0.923562387012,0.0142382190254,0.062168964016399986,/tmpdir/job/1382628.904,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
904,0.8069469896329999,0.05467416172499998,0.13833645838,/tmpdir/job/1382628.905,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
905,0.8545491439809999,0.026885741058999997,0.11853813378650002,/tmpdir/job/1382628.906,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
906,0.8967980252170002,0.017897311515,0.085278926627,/tmpdir/job/1382628.907,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
907,0.9679208899999999,0.012159268425399999,0.019880320383,/tmpdir/job/1382628.908,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
908,0.9139445196429999,0.049407002254,0.036611340014,/tmpdir/job/1382628.909,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
909,0.9615017877980001,0.016408299325599996,0.022058324201599998,/tmpdir/job/1382628.910,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
910,0.9839438000000001,0.0091683215197,0.006860942709700001,/tmpdir/job/1382628.911,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
911,0.9810828509999999,0.0107252102209,0.0081637786509,/tmpdir/job/1382628.912,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
912,0.1186938498,0.08527390659999999,0.7960200670999998,/tmpdir/job/1382628.913,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
913,0.11303929469999999,0.08111315660000001,0.8058356009,/tmpdir/job/1382628.914,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
914,0.1030433856,0.07881184890000001,0.8181338822,/tmpdir/job/1382628.915,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
915,0.1259102948,0.09736173919999999,0.7767160279,/tmpdir/job/1382628.916,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
916,0.13874387124500004,0.0850537311904,0.7761943147419998,/tmpdir/job/1382628.917,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
917,0.08907043048899999,0.05922134436800001,0.8517006653219998,/tmpdir/job/1382628.918,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
918,0.12179339208299998,0.084051252315,0.7941416573990001,/tmpdir/job/1382628.919,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
919,0.041243633963,0.0191543068846,0.9395979465980002,/tmpdir/job/1382628.920,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
920,0.07889279972699999,0.025990734756,0.89511120442,/tmpdir/job/1382628.921,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
921,0.163685086442,0.09032628051,0.7459808509120001,/tmpdir/job/1382628.922,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
922,0.040535238391000004,0.022512556984699998,0.936947556949,/tmpdir/job/1382628.923,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
923,0.049858864126000005,0.028367227673,0.9217667413070001,/tmpdir/job/1382628.924,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
924,0.077257728897,0.025229661759000002,0.8975052551399999,/tmpdir/job/1382628.925,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
925,0.115528134762,0.07293197268000001,0.8115321699170002,/tmpdir/job/1382628.926,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
926,0.049419141261000006,0.0282772848534,0.9222965756940003,/tmpdir/job/1382628.927,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
927,0.10271472199899999,0.065131729963,0.8321460824370002,/tmpdir/job/1382628.928,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
928,0.894955732743,0.031302769813,0.07372066956679998,/tmpdir/job/1382628.929,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
929,0.13443849749099998,0.0859767755655,0.779578052137,/tmpdir/job/1382628.930,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
930,0.11363708663500001,0.064817867751,0.821533916148,/tmpdir/job/1382628.931,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
931,0.362269619305,0.04864160246900001,0.5890760682100001,/tmpdir/job/1382628.932,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
932,0.083609024537,0.021718071534999994,0.894665507571,/tmpdir/job/1382628.933,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
933,0.17564381531200002,0.10250132755500001,0.7218426835470002,/tmpdir/job/1382628.934,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
934,0.028707212202999998,0.012031440832599999,0.9592544079769999,/tmpdir/job/1382628.935,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
935,0.306765035478,0.05245935341249999,0.6407627177830001,/tmpdir/job/1382628.936,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
936,0.634786860319,0.046626421668,0.31856645899299996,/tmpdir/job/1382628.937,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
937,0.20027472358300002,0.125475670663,0.6742397921110002,/tmpdir/job/1382628.938,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
938,0.10481849999800001,0.07323208425,0.8219374864300001,/tmpdir/job/1382628.939,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
939,0.316186850644,0.056369796203,0.627429759698,/tmpdir/job/1382628.940,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
940,0.8058130925559999,0.040349731874,0.153814802552,/tmpdir/job/1382628.941,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
941,0.20531975829,0.1238850211105,0.670785653515,/tmpdir/job/1382628.942,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
942,0.11273547259800001,0.076135407673,0.8111177041960002,/tmpdir/job/1382628.943,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
943,0.3719192383550001,0.057463121977500004,0.5706005215600001,/tmpdir/job/1382628.944,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
944,0.5173146911583001,0.083961556591,0.3987070038476,/tmpdir/job/1382628.945,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
945,0.8279707734179999,0.036163588027,0.13584243346699998,/tmpdir/job/1382628.946,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
946,0.594101211256,0.043216641863000005,0.3626613203139999,/tmpdir/job/1382628.947,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
947,0.3879024126270001,0.05369467095960001,0.5583864018770001,/tmpdir/job/1382628.948,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
948,0.903842613088,0.05672564107700001,0.039394722922000004,/tmpdir/job/1382628.949,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
949,0.8829541609390001,0.05946300539999999,0.05755487066900001,/tmpdir/job/1382628.950,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
950,0.338419737911,0.056828863199000004,0.6047349209430001,/tmpdir/job/1382628.951,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
951,0.41930517666700007,0.048176862642,0.5325001047519999,/tmpdir/job/1382628.952,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
952,0.9299319608000002,0.06927203434,0.0007616162289999999,/tmpdir/job/1382628.953,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
953,0.76396276677,0.040301678993799994,0.195712372328,/tmpdir/job/1382628.954,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
954,0.5333352865634,0.049706569287,0.41693805048599997,/tmpdir/job/1382628.955,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
955,0.459300701238,0.05522796635949999,0.485451851164,/tmpdir/job/1382628.956,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
956,0.9021541053939999,0.054387995328000004,0.043427161795500005,/tmpdir/job/1382628.957,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
957,0.6967748704680001,0.06048527687400001,0.24271805558100001,/tmpdir/job/1382628.958,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
958,0.5063302256500001,0.052185133883,0.4414633753219999,/tmpdir/job/1382628.959,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
959,0.38877523649100004,0.056970015536400014,0.5542366066279999,/tmpdir/job/1382628.960,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
960,1.0,0.0,0.0,/tmpdir/job/1382628.961,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
961,1.0,0.0,0.0,/tmpdir/job/1382628.962,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
962,1.0,0.0,0.0,/tmpdir/job/1382628.963,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
963,1.0,0.0,0.0,/tmpdir/job/1382628.964,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
964,1.0,0.0,0.0,/tmpdir/job/1382628.965,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
965,1.0,0.0,0.0,/tmpdir/job/1382628.966,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
966,1.0,0.0,0.0,/tmpdir/job/1382628.967,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
967,1.0,0.0,0.0,/tmpdir/job/1382628.968,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
968,1.0,0.0,0.0,/tmpdir/job/1382628.969,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
969,1.0,0.0,0.0,/tmpdir/job/1382628.970,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
970,1.0,0.0,0.0,/tmpdir/job/1382628.971,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
971,1.0,0.0,0.0,/tmpdir/job/1382628.972,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
972,1.0,0.0,0.0,/tmpdir/job/1382628.973,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
973,1.0,0.0,0.0,/tmpdir/job/1382628.974,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
974,1.0,0.0,0.0,/tmpdir/job/1382628.975,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
975,1.0,0.0,0.0,/tmpdir/job/1382628.976,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
976,1.0,0.0,0.0,/tmpdir/job/1382628.977,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
977,1.0,0.0,0.0,/tmpdir/job/1382628.978,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
978,1.0,0.0,0.0,/tmpdir/job/1382628.979,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
979,1.0,0.0,0.0,/tmpdir/job/1382628.980,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
980,1.0,0.0,0.0,/tmpdir/job/1382628.981,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
981,1.0,0.0,0.0,/tmpdir/job/1382628.982,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
982,1.0,0.0,0.0,/tmpdir/job/1382628.983,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
983,1.0,0.0,0.0,/tmpdir/job/1382628.984,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
984,1.0,0.0,0.0,/tmpdir/job/1382628.985,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
985,1.0,0.0,0.0,/tmpdir/job/1382628.986,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
986,1.0,0.0,0.0,/tmpdir/job/1382628.987,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
987,1.0,0.0,0.0,/tmpdir/job/1382628.988,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
988,1.0,0.0,0.0,/tmpdir/job/1382628.989,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
989,1.0,0.0,0.0,/tmpdir/job/1382628.990,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
990,1.0,0.0,0.0,/tmpdir/job/1382628.991,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
991,1.0,0.0,0.0,/tmpdir/job/1382628.992,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
992,1.0,0.0,0.0,/tmpdir/job/1382628.993,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
993,1.0,0.0,0.0,/tmpdir/job/1382628.994,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
994,1.0,0.0,0.0,/tmpdir/job/1382628.995,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
995,1.0,0.0,0.0,/tmpdir/job/1382628.996,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
996,1.0,0.0,0.0,/tmpdir/job/1382628.997,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
997,1.0,0.0,0.0,/tmpdir/job/1382628.998,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
998,1.0,0.0,0.0,/tmpdir/job/1382628.999,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
999,1.0,0.0,0.0,/tmpdir/job/1382628.1000,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
1000,1.0,0.0,0.0,/tmpdir/job/1382628.1001,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1001,1.0,0.0,0.0,/tmpdir/job/1382628.1002,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1002,1.0,0.0,0.0,/tmpdir/job/1382628.1003,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1003,1.0,0.0,0.0,/tmpdir/job/1382628.1004,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1004,1.0,0.0,0.0,/tmpdir/job/1382628.1005,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1005,1.0,0.0,0.0,/tmpdir/job/1382628.1006,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1006,1.0,0.0,0.0,/tmpdir/job/1382628.1007,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1007,1.0,0.0,0.0,/tmpdir/job/1382628.1008,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1008,0.8120554099999999,0.15594694650000004,0.0319609219,/tmpdir/job/1382628.1009,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,1,0.1
1009,0.8138181290000001,0.15478799400000004,0.03135496630000001,/tmpdir/job/1382628.1010,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,1,0.1
1010,0.807220514,0.1604851991,0.032254795499999996,/tmpdir/job/1382628.1011,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,1,0.1
1011,0.8023364290000002,0.1626647175,0.034958263499999996,/tmpdir/job/1382628.1012,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,1,0.1
1012,0.9750270666200002,0.011916679820099998,0.013060067225000003,/tmpdir/job/1382628.1013,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,2,0.1
1013,0.8760711794680001,0.080647425847,0.043272642462,/tmpdir/job/1382628.1014,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,2,0.1
1014,0.8776451500000001,0.10426769141749999,0.018069893026,/tmpdir/job/1382628.1015,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,2,0.1
1015,0.9753838280600001,0.012883507353,0.011736747846999998,/tmpdir/job/1382628.1016,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,2,0.1
1016,0.8733434223280001,0.017821361669899997,0.10883039540600002,/tmpdir/job/1382628.1017,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,3,0.1
1017,0.776526262757,0.07301878858599999,0.150443563061,/tmpdir/job/1382628.1018,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,3,0.1
1018,0.7268703786290001,0.029779221107500004,0.24334076092699997,/tmpdir/job/1382628.1019,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,3,0.1
1019,0.277467723075,0.0131018157263,0.709426007231,/tmpdir/job/1382628.1020,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,3,0.1
1020,0.956314764516,0.0217458763825,0.021936477124000004,/tmpdir/job/1382628.1021,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,4,0.1
1021,0.7696332766249998,0.05212155441069999,0.17823398873000001,/tmpdir/job/1382628.1022,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,4,0.1
1022,0.7619602986540001,0.0318545597885,0.20617499268,/tmpdir/job/1382628.1023,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,4,0.1
1023,0.3980009477730001,0.019647727684700002,0.5823476544180001,/tmpdir/job/1382628.1024,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,4,0.1
1024,0.6193387422259999,0.021311007589600004,0.35934517087699996,/tmpdir/job/1382628.1025,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,5,0.1
1025,0.7237477917540001,0.037395561157000004,0.23884965435299996,/tmpdir/job/1382628.1026,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,5,0.1
1026,0.16176840730199998,0.014103989797599999,0.824121847653,/tmpdir/job/1382628.1027,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,5,0.1
1027,0.201984562276,0.014818382934000004,0.7831923191789999,/tmpdir/job/1382628.1028,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,5,0.1
1028,0.6524336851,0.0184446434655,0.329117095387,/tmpdir/job/1382628.1029,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,6,0.1
1029,0.718522119171,0.040367766740400005,0.24110286844499998,/tmpdir/job/1382628.1030,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,6,0.1
1030,0.27349494941999997,0.0192586280723,0.707240915602,/tmpdir/job/1382628.1031,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,6,0.1
1031,0.34191339970100004,0.019738205190500003,0.638341517976,/tmpdir/job/1382628.1032,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,6,0.1
1032,0.8194445488859999,0.0167169319956,0.16383201678399997,/tmpdir/job/1382628.1033,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,7,0.1
1033,0.6621677000430001,0.04776231028600001,0.29006369748599997,/tmpdir/job/1382628.1034,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,7,0.1
1034,0.220636857315,0.0185084328583,0.760848652234,/tmpdir/job/1382628.1035,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,7,0.1
1035,0.436723841593,0.0157901579434,0.5474805262470003,/tmpdir/job/1382628.1036,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,7,0.1
1036,0.4256026507910001,0.0249449644133,0.5494471028450001,/tmpdir/job/1382628.1037,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,8,0.1
1037,0.637940326383,0.0451291971088,0.31692321182499994,/tmpdir/job/1382628.1038,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,8,0.1
1038,0.21148506574199996,0.012893595650000002,0.7756163310119999,/tmpdir/job/1382628.1039,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,8,0.1
1039,0.375372072104,0.020689615329999998,0.603933263012,/tmpdir/job/1382628.1040,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,8,0.1
1040,0.555177494377,0.0229594210957,0.421856574586,/tmpdir/job/1382628.1041,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,9,0.1
1041,0.6958895467680002,0.0465741059322,0.257528732536,/tmpdir/job/1382628.1042,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,9,0.1
1042,0.147878904577,0.018400910616000004,0.833713132185,/tmpdir/job/1382628.1043,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,9,0.1
1043,0.4260200095769999,0.024131490563300002,0.549840755203,/tmpdir/job/1382628.1044,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,9,0.1
1044,0.3702149258329999,0.018456781993,0.6113246943890001,/tmpdir/job/1382628.1045,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,10,0.1
1045,0.7673782197589999,0.048559973822,0.184054855364,/tmpdir/job/1382628.1046,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,10,0.1
1046,0.19895564120800002,0.018716883506,0.7823208117250001,/tmpdir/job/1382628.1047,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,10,0.1
1047,0.1448802214995,0.022748284307000002,0.832365586339,/tmpdir/job/1382628.1048,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,10,0.1
1048,0.46677927245299994,0.016650397825000003,0.5165652604300001,/tmpdir/job/1382628.1049,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,11,0.1
1049,0.7013074342650001,0.0365606535099,0.262125962729,/tmpdir/job/1382628.1050,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,11,0.1
1050,0.33930271076000007,0.019288246516000005,0.6414033119570001,/tmpdir/job/1382628.1051,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,11,0.1
1051,0.34587198512199996,0.02422567582,0.629895764367,/tmpdir/job/1382628.1052,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,11,0.1
1052,0.519649773869,0.01860378606,0.46174034694300004,/tmpdir/job/1382628.1053,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,12,0.1
1053,0.656330817601,0.0391809146095,0.30448015738999995,/tmpdir/job/1382628.1054,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,12,0.1
1054,0.325148035978,0.018756194064000004,0.656089447513,/tmpdir/job/1382628.1055,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,12,0.1
1055,0.395241780256,0.021391148325199998,0.583360029744,/tmpdir/job/1382628.1056,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,12,0.1
1056,0.13443428789999998,0.08729131689999999,0.7782603662000002,/tmpdir/job/1382628.1057,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1057,0.12805588069999999,0.08746498250000001,0.7844651957000001,/tmpdir/job/1382628.1058,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1058,0.14271169990000002,0.08620732629999998,0.7710646650999999,/tmpdir/job/1382628.1059,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1059,0.14184994439999998,0.0830904209,0.7750448375,/tmpdir/job/1382628.1060,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1060,0.16706386668099996,0.07474471797860001,0.7581830914794,/tmpdir/job/1382628.1061,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1061,0.146031415721,0.07531768540699998,0.778640083777,/tmpdir/job/1382628.1062,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1062,0.14840887742199999,0.09221862577400002,0.759356884499,/tmpdir/job/1382628.1063,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1063,0.051455727077,0.022611872223000005,0.9259242235359999,/tmpdir/job/1382628.1064,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1064,0.09315726715099999,0.033886310125,0.8729481492329999,/tmpdir/job/1382628.1065,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1065,0.158897612716,0.09233676896300001,0.748757017569,/tmpdir/job/1382628.1066,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1066,0.091620458077,0.042665798076,0.865705352357,/tmpdir/job/1382628.1067,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1067,0.11947592308900001,0.06069665391499999,0.8198195697299998,/tmpdir/job/1382628.1068,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1068,0.07007549395399999,0.018371538043999998,0.91154594,/tmpdir/job/1382628.1069,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1069,0.251695854205,0.15572802355999998,0.5925637287504001,/tmpdir/job/1382628.1070,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1070,0.03569276194900001,0.011888879341999998,0.952411115282,/tmpdir/job/1382628.1071,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
