,C,D,L,uid,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,p,zeta,alpha,beta
379,0.18061516238700007,0.128028364221,0.691345304212,380.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
380,0.194886950588,0.14347007876900003,0.6616381488329999,381.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
381,0.254239910362,0.108670719197,0.6370896294910001,382.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
382,0.193085339692,0.15193273653600003,0.6549778824660001,383.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
383,0.18892683659899998,0.12267423062100001,0.6883962356299999,384.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
384,0.20276433410699998,0.14584970559000002,0.651363707161,385.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
385,0.259003128947,0.10417802516200002,0.636799848937,386.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
386,0.193476218985,0.14482751276400002,0.661673730409,387.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
387,0.206935775746,0.11930984328300002,0.673735398865,388.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
388,0.212579324333,0.14461165693800002,0.64279916478,389.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
389,0.242062834461,0.10769406896199998,0.6502349335089999,390.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
390,0.208006499796,0.132667113409,0.6593164175909999,391.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
391,0.20127771308800002,0.12369933828600001,0.6750149557840002,392.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
392,0.20296725812199998,0.13816606887299998,0.6588583613000001,393.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
393,0.25446115086,0.10436574750000002,0.641170727971,394.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
394,0.19279551205200002,0.12653450589700002,0.6806624215280002,395.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
395,0.191876278569,0.11953124035300002,0.6885897457100001,396.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
396,0.194084475256,0.126201176142,0.6797031956180001,397.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
397,0.26825186155999997,0.10081695410300001,0.630926466963,398.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
398,0.18091730946000004,0.12268359142099998,0.6963876971600002,399.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
399,0.20438496511400003,0.111009586594,0.6846013453700001,400.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
400,0.17443734773,0.110555104974,0.7149901322500001,401.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
401,0.24724682767999998,0.08337024758,0.66936766909,402.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
402,0.15084658102,0.09565742803199999,0.7534781225649999,403.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
403,0.20158499867,0.10825830812500001,0.6901458046300001,404.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
404,0.14387527082,0.09144032883999999,0.76467343483,405.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
405,0.24672510075999998,0.06956257340000001,0.68370763327,406.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
406,0.13308211178,0.083740576855,0.7831666222800001,407.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
407,0.19394909029,0.08209286964000001,0.7239541742799999,408.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
408,0.15444013162999998,0.087097352366,0.7584545118649999,409.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
409,0.07557122735700002,0.05604137160060001,0.868381031449,410.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
410,0.11851046805959997,0.087892805167,0.7935814573315999,411.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
411,0.043317028712,0.020443219113,0.9362355166770001,412.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
412,0.136939099147,0.09198387866999999,0.7710786949699999,413.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
413,0.10648901868999999,0.07895542503099999,0.814557580394,414.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
414,0.12403182103899998,0.1076414962152,0.768329129626,415.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
415,0.061582153162000004,0.042595908046000004,0.8958244657999999,416.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
416,0.147939611867,0.11002634535400002,0.7420284900819999,417.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
417,0.10767191824499998,0.096310950966,0.7960138156569999,418.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
418,0.12380936471099999,0.12234021101,0.753842193383,419.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
419,0.078445237363,0.0521717375546,0.8693772677259999,420.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
420,0.151941962368,0.117368556333,0.7306900189979999,421.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
421,0.13273895864,0.104791320954,0.762468910666,422.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
422,0.13654570982300002,0.149727440897,0.713725859358,423.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
423,0.09144316568600001,0.06925833939199999,0.8392961499620001,424.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
424,0.15609565934300001,0.119790280463,0.724108875584,425.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
425,0.14727831186099996,0.11194812845799998,0.740764434491,426.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
426,0.153384093335,0.15380397594499998,0.692800610614,427.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
427,0.11285032283199999,0.08441213170199999,0.8027265392440001,428.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
428,0.158802203027,0.13594032543700002,0.705235907435,429.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
429,0.179787634644,0.11588407654999999,0.7043099669649999,430.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
430,0.158091569542,0.15675981310599998,0.685117711178,431.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
431,0.13177333670699998,0.094806334797,0.773399535889,432.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
432,0.17726986809999998,0.14081762792099997,0.6819093718159999,433.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
433,0.211250044836,0.11939658598999998,0.6693487911680002,434.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
434,0.173488768056,0.15816655955599998,0.668341320634,435.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
435,0.135164361635,0.110029457353,0.754801783706,436.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
436,0.173112944922,0.150392429799,0.676498838003,437.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
437,0.204337825514,0.11054134486799998,0.6851303579960001,438.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
438,0.16997401002800006,0.15833341434,0.6716979301460001,439.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
439,0.157397140635,0.11019542683000001,0.732414505824,440.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
440,0.19012600313100003,0.155325405305,0.654545330751,441.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
441,0.23053457077600004,0.106925388309,0.662537588388,442.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
442,0.19354626262000002,0.17174891810499998,0.6347034498370001,443.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
443,0.17339099823399995,0.124282560358,0.702323192462,444.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
444,0.183167337955,0.162059091903,0.654757087817,445.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
445,0.24896767529900005,0.106230909104,0.6447947560270001,446.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
446,0.194476565202,0.156257591383,0.649249724598,447.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
447,0.18189491272099997,0.123118255049,0.6949766506639999,448.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
448,0.201710481347,0.144054810588,0.6542304466919999,449.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
449,0.23014861942000003,0.108633801923,0.661217959503,450.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
450,0.197052691866,0.157861394928,0.645081371851,451.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
451,0.18737325190199997,0.12739086973,0.6852334130100001,452.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
452,0.20634710109099996,0.134686731765,0.6589446164130001,453.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
453,0.260532894407,0.10388186008099999,0.6355662777940001,454.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
454,0.197761162249,0.15294343173600003,0.6492723519619998,455.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
455,0.19857221252599996,0.12445795087700003,0.676951575993,456.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
456,0.21126737009399996,0.147157940113,0.6415658237110001,457.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
457,0.24165054188600002,0.110653507503,0.6476873070099999,458.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
458,0.209697090528,0.137571616561,0.6527211178119999,459.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
459,0.20192524101200002,0.110551406379,0.687515342979,460.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
460,0.19917968708800002,0.126262309124,0.6745497360930001,461.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
461,0.259160843303,0.110394266736,0.630442377378,462.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
462,0.18899481086499997,0.132113916499,0.6788824838540001,463.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
463,0.21169359459299997,0.12247550244300003,0.6658276723900001,464.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
464,0.19895398658000005,0.12458916166400003,0.6764456973499999,465.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
465,0.261863918713,0.101761180345,0.636369828125,466.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
466,0.180808345067,0.11936268857499999,0.699817119753,467.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
467,0.207497094766,0.10253791848800001,0.689960936543,468.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
468,0.18631848948000002,0.122288501678,0.6913744033100001,469.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
469,0.23526378401499998,0.078878261353,0.6858425359950001,470.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
470,0.1537008013,0.113742573513,0.73253970018,471.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
471,0.20367876750500002,0.102608786972,0.6937012462399998,472.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
472,0.14520764691000002,0.09661747674,0.75816380663,473.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
473,0.25945450781,0.07404107068,0.66649863356,474.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
474,0.11861592494999999,0.08122279843,0.8001507413000001,475.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
475,0.19108558851,0.08634767139999998,0.7225622264099999,476.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
476,0.140676992361,0.077163839042,0.782150989511,477.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
477,0.087197693657,0.05738447067599999,0.855411079246,478.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
478,0.116851390443,0.08161436042650001,0.801520531454,479.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
479,0.038332876523,0.020977589736,0.9406848810219999,480.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
480,0.148132067022,0.09378056668899999,0.758088727389,481.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
481,0.09880753019899999,0.079428541003,0.821765640656,482.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
482,0.12356711174699998,0.11546444799299997,0.7609707529020001,483.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
483,0.06333963243299999,0.042315243854,0.894348460318,484.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
484,0.14357043646899997,0.10994769849299998,0.7464766049459999,485.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
485,0.122346892459,0.09679229338900003,0.7808585076310001,486.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
486,0.13005095423899996,0.128181053553,0.7417591421500002,487.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
487,0.07673897892099998,0.06058012073000002,0.862675660434,488.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
488,0.14343577709599997,0.112671983569,0.7438922142830001,489.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
489,0.13042576083799998,0.100815530097,0.768758187148,490.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
490,0.138016013921,0.145583783497,0.7163993752449999,491.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
491,0.093865936345,0.07160610366600001,0.834525332139,492.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
492,0.159987031994,0.12680411351600002,0.7132030220990001,493.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
493,0.14447591907500001,0.10536918672300002,0.750146738317,494.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
494,0.154547828381,0.145190343482,0.700251654928,495.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
495,0.11059025285600002,0.08995823436,0.7994392709529999,496.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
496,0.163281767674,0.147968801955,0.688728235501,497.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
497,0.18099507766200001,0.11313837142200002,0.7058488882589999,498.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
498,0.163813244271,0.15554936680099998,0.6806076896400001,499.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
499,0.13039467929999998,0.09564490242499998,0.7739397353390001,500.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
500,0.160023466622,0.159120255343,0.6808541095299998,501.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
501,0.20032945195300003,0.11516525087,0.684499658309,502.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
502,0.16947762421899998,0.16807856442099997,0.66244050591,503.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
503,0.143381915463,0.110636696457,0.745976079128,504.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
504,0.1776999124,0.149551265338,0.6727534942849998,505.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
505,0.22373311459000003,0.11346960853199999,0.6628082115959999,506.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
506,0.187974337048,0.152493025227,0.6595384347500001,507.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
507,0.15093921310099997,0.11607915077800002,0.7329881386920001,508.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
508,0.19217471824200003,0.154900578054,0.652921389002,509.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
509,0.23363639738599998,0.10882482118100001,0.6575366310190001,510.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
510,0.19201572316200002,0.14557254619999999,0.662410659817,511.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
511,0.17604837498499998,0.12021926554299997,0.703729143967,512.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
512,0.19992138729099995,0.14885794183,0.6512053957820001,513.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
513,0.246040954871,0.112221651482,0.64172857913,514.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
514,0.18478233843400002,0.152682695518,0.6625185281830002,515.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
515,0.184519287132,0.126669725872,0.688801165053,516.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
516,0.199467571192,0.14491044952,0.6556171232069999,517.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
517,0.24924847382499996,0.10325006460099999,0.6475012991860001,518.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
518,0.193036674447,0.151767839755,0.6551916093060001,519.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
519,0.17472909057800004,0.133392716966,0.691875295273,520.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
520,0.21508196310699998,0.13679042926699997,0.6481059048889999,521.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
521,0.25120114704700003,0.099366461301,0.649413361225,522.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
522,0.17860544681400004,0.136029379992,0.6853440435979998,523.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
523,0.213170748378,0.12185360100100004,0.6649556924,524.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
524,0.194178612299,0.134667210892,0.6711451734680002,525.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
525,0.25089900263700005,0.10147265401800001,0.647620052315,526.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
526,0.19050675139400003,0.13280391655299997,0.6766793244510001,527.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
527,0.22094921081599994,0.127105015096,0.6519375166369998,528.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
528,0.22041431441099998,0.134796849544,0.6447798591790002,529.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
529,0.24199958262999996,0.10710035383200002,0.650897761058,530.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
530,0.18646013516400003,0.134936089448,0.6785961050980002,531.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
531,0.20313910161,0.119449964927,0.677407286289,532.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
532,0.20372193877000003,0.14116410504199997,0.6551033244390001,533.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
533,0.24175993342,0.098918112514,0.6593174896499999,534.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
534,0.18343873889300005,0.11388942296900001,0.7026599902590001,535.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
535,0.20543875067500006,0.11070621599200002,0.6838503186929998,536.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
536,0.17571047463,0.10313472716300001,0.72113887758,537.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
537,0.237019694065,0.101594373825,0.66137030885,538.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
538,0.16035662412,0.11357156683700001,0.72605464293,539.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
539,0.17467196533999998,0.08743279081000001,0.7378848984399999,540.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
540,0.13829517271,0.08600719871,0.77568716333,541.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
541,0.22135868423,0.067602075735,0.71103498888,542.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
542,0.12230510681,0.07884375915999998,0.7988431620199998,543.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
543,0.0455535001175,0.0217090263825,0.1827364571125,544.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,0,0
544,0.160364069808,0.08106744195570001,0.7585600138520001,545.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
545,0.083335928297,0.058898347033,0.8577590074929999,546.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
546,0.117785631654,0.09334250001600002,0.7888592716240002,547.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
547,0.042382590823000006,0.025096290120000003,0.9325167886970002,548.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
548,0.038989462413499994,0.026639109175749996,0.18437168343024998,549.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,0,0
549,0.10033876623099999,0.08378267041899996,0.8158802609870002,550.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
550,0.11851254331900002,0.11123576530599999,0.7702545817759999,551.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
551,0.059375734783999996,0.035953858927,0.9046734021389999,552.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
552,0.156930052462,0.098707530408,0.7443562032629999,553.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
553,0.10508236546500001,0.086601163011,0.8083134439920001,554.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
554,0.137429648387,0.11819484420100002,0.7443669404849999,555.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
555,0.07289864986700001,0.06015776142369998,0.8669378128809998,556.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
556,0.14152055858999998,0.11425357486000001,0.7442260131470001,557.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
557,0.143050276954,0.11044913074599999,0.746499037411,558.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
558,0.141062169734,0.141311170896,0.7176258582610001,559.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
559,0.10071717653700002,0.07359165552,0.825688364848,560.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
560,0.15456733641899997,0.127328567145,0.718098548348,561.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
561,0.15415432341500002,0.10372763058399997,0.7421093868519999,562.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
562,0.148376399155,0.15014070461399998,0.7014727521590001,563.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
563,0.11409246343500001,0.086751693989,0.7991435056859998,564.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
564,0.160297254428,0.13835427073900003,0.7013279974389999,565.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
565,0.165099682273,0.099996649051,0.734885938551,566.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
566,0.159998276377,0.15531308676699998,0.6846584924060002,567.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
567,0.11826374695,0.098363951108,0.7833513217020002,568.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
568,0.179590029259,0.14487038415200004,0.6755368440730001,569.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
