,C,D,L,uid,_destination_path,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
791,0.7553136466100001,0.10100643434499999,0.14367553341,792.0,/tmpdir/job/11979.792,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.6
792,0.643806586277,0.17946636152199996,0.176669339,793.0,/tmpdir/job/11979.793,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.65
793,0.251182734527,0.258335520829,0.4904143600390001,794.0,/tmpdir/job/11979.794,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.65
794,0.22016339950099997,0.23643292253599996,0.5433596600389998,795.0,/tmpdir/job/11979.795,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.65
795,0.8755313073750001,0.10282743904200001,0.021589402508999996,796.0,/tmpdir/job/11979.796,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.65
796,0.7365782910919999,0.19173142306000002,0.0716749275,797.0,/tmpdir/job/11979.797,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.7000000000000001
797,0.24501840763600002,0.311175367274,0.443782168213,798.0,/tmpdir/job/11979.798,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.7000000000000001
798,0.23435611175600002,0.26980914853,0.495816971347,799.0,/tmpdir/job/11979.799,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.7000000000000001
799,0.792825558874,0.126593382528,0.08056013792700001,800.0,/tmpdir/job/11979.800,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.7000000000000001
800,0.635951140734,0.22657421176899994,0.13746517875999997,801.0,/tmpdir/job/11979.801,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.75
